Gene stable ID	Transcript stable ID	Transcription start site (TSS)	NCBI gene ID	RefSeq mRNA ID	Gene name	Chromosome/scaffold name	Strand
ENSG00000079785	ENST00000233084	15591621	1653	NM_004939	DDX1	2	1
ENSG00000168878	ENST00000409383	85668741	6439	NM_198843	SFTPB	2	-1
ENSG00000168878	ENST00000409383	85668741	6439	NM_000542	SFTPB	2	-1
ENSG00000143252	ENST00000367975	161314257	6391	NM_003001	SDHC	1	1
ENSG00000143252	ENST00000342751	161314381	6391	NM_001035511	SDHC	1	1
ENSG00000143252	ENST00000432287	161314382	6391	NM_001035512	SDHC	1	1
ENSG00000143252	ENST00000392169	161314388	6391	NM_001035513	SDHC	1	1
ENSG00000143252	ENST00000513009	161314388	6391	NM_001278172	SDHC	1	1
ENSG00000161634	ENST00000293371	54648493	117159	NM_053283	DCD	12	-1
ENSG00000161634	ENST00000456047	54648493	117159	NM_001300854	DCD	12	-1
ENSG00000118507	ENST00000431975	131135666	9465	NM_016377	AKAP7	6	1
ENSG00000118507	ENST00000342266	131250159	9465	NM_004842	AKAP7	6	1
ENSG00000118507	ENST00000474850	131250430	9465	NM_138633	AKAP7	6	1
ENSG00000126814	ENST00000261249	60981358	57570	NM_020810	TRMT5	14	-1
ENSG00000126814	ENST00000261249	60981358	57570	NM_001350254	TRMT5	14	-1
ENSG00000135346	ENST00000627148	87095406	1081	NM_000735	CGA	6	-1
ENSG00000135346	ENST00000610310	87095104	1081	NM_001252383	CGA	6	-1
ENSG00000145414	ENST00000422287	163166890	92345	NM_001128931	NAF1	4	-1
ENSG00000145414	ENST00000274054	163166921	92345	NM_138386	NAF1	4	-1
ENSG00000088448	ENST00000267339	110915069	55608	NM_017664	ANKRD10	13	-1
ENSG00000088448	ENST00000310847	110915006	55608	NM_001286721	ANKRD10	13	-1
ENSG00000168830	ENST00000305344	86937306	3354	NM_000865	HTR1E	6	1
ENSG00000258289	ENST00000549115	64914361	91612	NM_001204063	CHURC1	14	1
ENSG00000258289	ENST00000607599	64914361	91612	NM_145165	CHURC1	14	1
ENSG00000258289	ENST00000548752	64914415	91612	NM_001204064	CHURC1	14	1
ENSG00000119915	ENST00000370005	102226328	83401	NM_152310	ELOVL3	10	1
ENSG00000163362	ENST00000367342	200891341	55765	NM_018265	INAVA	1	1
ENSG00000163362	ENST00000413687	200894821	55765	NM_001142569	INAVA	1	1
ENSG00000167210	ENST00000300591	46559312	125336	NM_001145472	LOXHD1	18	-1
ENSG00000167210	ENST00000398705	46519071	125336	NM_001173129	LOXHD1	18	-1
ENSG00000167210	ENST00000579038	46556769	125336	NM_001308013	LOXHD1	18	-1
ENSG00000167210	ENST00000398686	46519086	125336	NM_001145473	LOXHD1	18	-1
ENSG00000167210	ENST00000536736	46657033	125336	NM_144612	LOXHD1	18	-1
ENSG00000102390	ENST00000373358	76172936	51260	NM_016500	PBDC1	X	1
ENSG00000102390	ENST00000373357	76173040	51260	NM_001300888	PBDC1	X	1
ENSG00000095539	ENST00000517724	100972712	57715	NM_001203244	SEMA4G	10	1
ENSG00000095539	ENST00000210633	100972835	57715	NM_017893	SEMA4G	10	1
ENSG00000277494	ENST00000622500	143213193	338328	NM_001301772	GPIHBP1	8	1
ENSG00000277494	ENST00000622500	143213193	338328	NM_178172	GPIHBP1	8	1
ENSG00000235439	ENST00000431360	31533197	7919	NM_080598	DDX39B	CHR_HSCHR6_MHC_SSTO_CTG1	-1
ENSG00000235439	ENST00000430784	31533197	7919	NM_004640	DDX39B	CHR_HSCHR6_MHC_SSTO_CTG1	-1
ENSG00000166348	ENST00000339859	73625650	159195	NM_152586	USP54	10	-1
ENSG00000166348	ENST00000339859	73625650	159195	NM_001320437	USP54	10	-1
ENSG00000073861	ENST00000177694	47733244	30009	NM_013351	TBX21	17	1
ENSG00000261587	ENST00000562477	144354845	340393	NM_001252404	TMEM249	8	-1
ENSG00000261587	ENST00000565365	144354914	340393	NM_001252402	TMEM249	8	-1
ENSG00000261587	ENST00000565365	144354914	340393	NM_001280561	TMEM249	8	-1
ENSG00000129173	ENST00000527884	19241620	79733	NM_001256372	E2F8	11	-1
ENSG00000129173	ENST00000250024	19240951	79733	NM_024680	E2F8	11	-1
ENSG00000129173	ENST00000620009	19241620	79733	NM_001256371	E2F8	11	-1
ENSG00000033178	ENST00000322244	67701179	55236	NM_018227	UBA6	4	-1
ENSG00000198000	ENST00000442668	92325556	55035	NM_017948	NOL8	9	-1
ENSG00000198000	ENST00000535387	92324161	55035	NM_001330722	NOL8	9	-1
ENSG00000198000	ENST00000358855	92325594	55035	NM_001256394	NOL8	9	-1
ENSG00000164919	ENST00000520468	99894062	1345	NM_004374	COX6C	8	-1
ENSG00000158122	ENST00000375234	96655281	195827	NM_153698	AAED1	9	-1
ENSG00000161010	ENST00000292586	179858887	51149	NM_016175	MRNIP	5	-1
ENSG00000161010	ENST00000376931	179858808	51149	NM_001017987	MRNIP	5	-1
ENSG00000060642	ENST00000078527	26787995	55650	NM_017837	PIGV	1	1
ENSG00000060642	ENST00000374145	26788195	55650	NM_001202554	PIGV	1	1
ENSG00000119509	ENST00000262457	100099256	27130	NM_014425	INVS	9	1
ENSG00000119509	ENST00000262457	100099256	27130	NM_001318382	INVS	9	1
ENSG00000119509	ENST00000262457	100099256	27130	NM_001318381	INVS	9	1
ENSG00000144015	ENST00000272395	95592018	129868	NM_138800	TRIM43	2	1
ENSG00000227772	ENST00000451789	31488846	4277	NM_001289161	MICB	CHR_HSCHR6_MHC_SSTO_CTG1	1
ENSG00000227772	ENST00000443156	31488875	4277	NM_005931	MICB	CHR_HSCHR6_MHC_SSTO_CTG1	1
ENSG00000227772	ENST00000443156	31488875	4277	NM_001289160	MICB	CHR_HSCHR6_MHC_SSTO_CTG1	1
ENSG00000166927	ENST00000300184	60378482	58475	NM_021201	MS4A7	11	1
ENSG00000166927	ENST00000300184	60378482	58475	NM_206939	MS4A7	11	1
ENSG00000166927	ENST00000358246	60378485	58475	NM_206940	MS4A7	11	1
ENSG00000166927	ENST00000358246	60378485	58475	NM_206938	MS4A7	11	1
ENSG00000183206	ENST00000358970	14543146	388468	NM_001137671	POTEC	18	-1
ENSG00000171631	ENST00000540342	73264505	5031	NM_001277207	P2RY6	11	1
ENSG00000171631	ENST00000542092	73264510	5031	NM_001277205	P2RY6	11	1
ENSG00000171631	ENST00000349767	73264517	5031	NM_176796	P2RY6	11	1
ENSG00000171631	ENST00000393592	73264539	5031	NM_176797	P2RY6	11	1
ENSG00000171631	ENST00000393591	73269894	5031	NM_176798	P2RY6	11	1
ENSG00000171631	ENST00000540124	73271522	5031	NM_001277204	P2RY6	11	1
ENSG00000171631	ENST00000393590	73272202	5031	NM_001277208	P2RY6	11	1
ENSG00000171631	ENST00000618468	73265236	5031	NM_001277206	P2RY6	11	1
ENSG00000197226	ENST00000355235	179907856	23061	NM_015043	TBC1D9B	5	-1
ENSG00000197226	ENST00000356834	179907859	23061	NM_198868	TBC1D9B	5	-1
ENSG00000271824	ENST00000607574	136193134	389332	NM_001350994	SMIM32	5	-1
ENSG00000179774	ENST00000373673	68232103	220202	NM_145178	ATOH7	10	-1
ENSG00000080511	ENST00000591589	10013249	50700	NM_015725	RDH8	19	1
ENSG00000164270	ENST00000521530	148637020	3360	NM_001040169	HTR4	5	-1
ENSG00000164270	ENST00000521735	148637016	3360	NM_199453	HTR4	5	-1
ENSG00000164270	ENST00000517929	148637029	3360	NM_001040172	HTR4	5	-1
ENSG00000164270	ENST00000520514	148637014	3360	NM_001286410	HTR4	5	-1
ENSG00000164270	ENST00000377888	148654153	3360	NM_000870	HTR4	5	-1
ENSG00000164270	ENST00000362016	148637061	3360	NM_001040173	HTR4	5	-1
ENSG00000203485	ENST00000330634	104689606	64423	NM_001031714	INF2	14	1
ENSG00000203485	ENST00000398337	104689621	64423	NM_032714	INF2	14	1
ENSG00000203485	ENST00000392634	104689637	64423	NM_022489	INF2	14	1
ENSG00000134899	ENST00000355739	102844844	2073	NM_000123	ERCC5	13	1
ENSG00000148735	ENST00000369310	113764819	79949	NM_182601	PLEKHS1	10	1
ENSG00000148735	ENST00000361048	113751454	79949	NM_024889	PLEKHS1	10	1
ENSG00000148735	ENST00000369312	113751454	79949	NM_001193434	PLEKHS1	10	1
ENSG00000148735	ENST00000619563	113751454	79949	NM_001193435	PLEKHS1	10	1
ENSG00000103160	ENST00000219439	84145188	83693	NM_031463	HSDL1	16	-1
ENSG00000103160	ENST00000434463	84145169	83693	NM_001146051	HSDL1	16	-1
ENSG00000180902	ENST00000321264	241734579	728294	NM_152783	D2HGDH	2	1
ENSG00000180902	ENST00000321264	241734579	728294	NM_001352824	D2HGDH	2	1
ENSG00000180902	ENST00000403782	241734602	728294	NM_001287249	D2HGDH	2	1
ENSG00000213921	ENST00000396841	39776595	342900	NM_001143832	LEUTX	19	1
ENSG00000142544	ENST00000421832	51108370	90353	NM_145232	CTU1	19	-1
ENSG00000278191	ENST00000612826	3056282	833	NM_001194997	CARS	CHR_HSCHR11_1_CTG7	-1
ENSG00000278191	ENST00000612826	3056282	833	NM_001014437	CARS	CHR_HSCHR11_1_CTG7	-1
ENSG00000278191	ENST00000633248	3056458	833	NM_001751	CARS	CHR_HSCHR11_1_CTG7	-1
ENSG00000278191	ENST00000632612	3056263	833	NM_139273	CARS	CHR_HSCHR11_1_CTG7	-1
ENSG00000171116	ENST00000370416	149774068	100506164	NM_016153	HSFX1	X	1
ENSG00000173503	ENST00000400272	31562278	4049	NM_001159740	LTA	CHR_HSCHR6_MHC_QBL_CTG1	1
ENSG00000173503	ENST00000383499	31562507	4049	NM_000595	LTA	CHR_HSCHR6_MHC_QBL_CTG1	1
ENSG00000011028	ENST00000303375	62627401	9902	NM_006039	MRC2	17	1
ENSG00000108671	ENST00000261712	32444261	5717	NM_001270482	PSMD11	17	1
ENSG00000108671	ENST00000261712	32444261	5717	NM_002815	PSMD11	17	1
ENSG00000090266	ENST00000247866	140696672	4708	NM_004546	NDUFB2	7	1
ENSG00000267909	ENST00000599174	69574837	56936	NM_001271507	CCDC177	14	-1
ENSG00000135540	ENST00000427025	138572540	57224	NM_020464	NHSL1	6	-1
ENSG00000135540	ENST00000343505	138499494	57224	NM_001144060	NHSL1	6	-1
ENSG00000180815	ENST00000338883	19515261	389840	NM_001001671	MAP3K15	X	-1
ENSG00000180938	ENST00000319286	124973298	137209	NM_152412	ZNF572	8	1
ENSG00000116903	ENST00000366645	231337852	149371	NM_175876	EXOC8	1	-1
ENSG00000165244	ENST00000375256	96418329	195828	NM_153695	ZNF367	9	-1
ENSG00000184967	ENST00000330579	132144448	79050	NM_024078	NOC4L	12	1
ENSG00000004455	ENST00000373449	33036870	204	NM_013411	AK2	1	-1
ENSG00000004455	ENST00000373449	33036870	204	NM_001199199	AK2	1	-1
ENSG00000004455	ENST00000373449	33036870	204	NM_001319139	AK2	1	-1
ENSG00000004455	ENST00000548033	33036840	204	NM_001319142	AK2	1	-1
ENSG00000004455	ENST00000467905	33036886	204	NM_001319141	AK2	1	-1
ENSG00000004455	ENST00000480134	33036877	204	NM_001319143	AK2	1	-1
ENSG00000004455	ENST00000354858	33036992	204	NM_001319140	AK2	1	-1
ENSG00000004455	ENST00000354858	33036992	204	NM_001625	AK2	1	-1
ENSG00000175344	ENST00000306901	32030483	1139	NM_000746	CHRNA7	15	1
ENSG00000175344	ENST00000306901	32030483	101929970	NM_000746	CHRNA7	15	1
ENSG00000175344	ENST00000454250	32030488	1139	NM_001190455	CHRNA7	15	1
ENSG00000175344	ENST00000454250	32030488	101929970	NM_001190455	CHRNA7	15	1
ENSG00000180539	ENST00000623196	137027464		NM_207511	C9orf139	9	1
ENSG00000131828	ENST00000422285	19343933	5160	NM_000284	PDHA1	X	1
ENSG00000131828	ENST00000540249	19343893	5160	NM_001173456	PDHA1	X	1
ENSG00000131828	ENST00000545074	19343893	5160	NM_001173455	PDHA1	X	1
ENSG00000131828	ENST00000379806	19343893	5160	NM_001173454	PDHA1	X	1
ENSG00000106852	ENST00000373755	122227586	26468	NM_001242334	LHX6	9	-1
ENSG00000106852	ENST00000373754	122227586	26468	NM_001348190	LHX6	9	-1
ENSG00000106852	ENST00000394319	122228845	26468	NM_014368	LHX6	9	-1
ENSG00000106852	ENST00000340587	122228941	26468	NM_199160	LHX6	9	-1
ENSG00000106852	ENST00000559895	122221740	26468	NM_001242335	LHX6	9	-1
ENSG00000106852	ENST00000541397	122228428	26468	NM_001242333	LHX6	9	-1
ENSG00000049089	ENST00000372748	40317294	1298	NM_001852	COL9A2	1	-1
ENSG00000204661	ENST00000625191	179645046	285679	NM_001305388	C5orf60	5	-1
ENSG00000204661	ENST00000625191	179645046	285679	NM_001142306	C5orf60	5	-1
ENSG00000167588	ENST00000301149	50103819	2819	NM_005276	GPD1	12	1
ENSG00000167588	ENST00000548814	50104008	2819	NM_001257199	GPD1	12	1
ENSG00000171368	ENST00000360578	693395	11076	NM_007030	TPPP	5	-1
ENSG00000120708	ENST00000442011	136028895	7045	NM_000358	TGFBI	5	1
ENSG00000100603	ENST00000261531	77761190	22938	NM_012245	SNW1	14	-1
ENSG00000100603	ENST00000555761	77761156	22938	NM_001318844	SNW1	14	-1
ENSG00000107331	ENST00000341511	137028190	20	NM_212533	ABCA2	9	-1
ENSG00000107331	ENST00000341511	137028190	20	NM_001606	ABCA2	9	-1
ENSG00000164821	ENST00000297435	6938338	1669	NM_001925	DEFA4	8	-1
ENSG00000258484	ENST00000310673	68930500	246777	NM_145658	SPESP1	15	1
ENSG00000260811	ENST00000568934	50032874	403257	NM_001005513	OR4C45	11	1
ENSG00000091831	ENST00000206249	151807551	2099	NM_000125	ESR1	6	1
ENSG00000091831	ENST00000206249	151807551	2099	NM_001291230	ESR1	6	1
ENSG00000091831	ENST00000206249	151807551	2099	NM_001291241	ESR1	6	1
ENSG00000091831	ENST00000206249	151807551	2099	NM_001122741	ESR1	6	1
ENSG00000091831	ENST00000427531	151809107	2099	NM_001328100	ESR1	6	1
ENSG00000091831	ENST00000440973	151690496	2099	NM_001122742	ESR1	6	1
ENSG00000091831	ENST00000443427	151807319	2099	NM_001122740	ESR1	6	1
ENSG00000105708	ENST00000344099	19733097	7561	NM_021030	ZNF14	19	-1
ENSG00000151376	ENST00000393324	86672198	10873	NM_001014811	ME3	11	-1
ENSG00000151376	ENST00000543262	86672636	10873	NM_006680	ME3	11	-1
ENSG00000151376	ENST00000543262	86672636	10873	NM_001161586	ME3	11	-1
ENSG00000088826	ENST00000339123	4148779	54498	NM_175840	SMOX	20	1
ENSG00000088826	ENST00000305958	4148779	54498	NM_175839	SMOX	20	1
ENSG00000088826	ENST00000278795	4148779	54498	NM_175842	SMOX	20	1
ENSG00000088826	ENST00000346595	4148935	54498	NM_175841	SMOX	20	1
ENSG00000088826	ENST00000621355	4148779	54498	NM_001270691	SMOX	20	1
ENSG00000066651	ENST00000334379	125986430	60487	NM_001031712	TRMT11	6	1
ENSG00000111536	ENST00000229134	68225821	55801	NM_018402	IL26	12	-1
ENSG00000139908	ENST00000339917	24205720	283629	NM_001184739	TSSK4	14	1
ENSG00000139908	ENST00000556621	24205728	283629	NM_001308067	TSSK4	14	1
ENSG00000139908	ENST00000287913	24205756	283629	NM_174944	TSSK4	14	1
ENSG00000213920	ENST00000288087	24216067	145553	NM_001199822	MDP1	14	-1
ENSG00000213920	ENST00000288087	24216067	145553	NM_138476	MDP1	14	-1
ENSG00000213920	ENST00000396833	24216065	145553	NM_001199821	MDP1	14	-1
ENSG00000126947	ENST00000372829	101550531	51309	NM_016608	ARMCX1	X	1
ENSG00000185669	ENST00000332281	88686493	333929	NM_178310	SNAI3	16	-1
ENSG00000187013	ENST00000623772	61411751		NM_203425	C17orf82	17	1
ENSG00000164694	ENST00000297267	159169397	84624	NM_032532	FNDC1	6	1
ENSG00000174238	ENST00000313486	1562816	5306	NM_006224	PITPNA	17	-1
ENSG00000176142	ENST00000319172	119463682	55254	NM_018266	TMEM39A	3	-1
ENSG00000145826	ENST00000274507	135955034	3950	NM_002302	LECT2	5	-1
ENSG00000141198	ENST00000575882	54900513	10040	NM_005486	TOM1L1	17	1
ENSG00000141198	ENST00000348161	54900806	10040	NM_001321175	TOM1L1	17	1
ENSG00000141198	ENST00000348161	54900806	10040	NM_001321176	TOM1L1	17	1
ENSG00000141198	ENST00000536554	54900853	10040	NM_001321174	TOM1L1	17	1
ENSG00000141198	ENST00000575333	54900857	10040	NM_001321173	TOM1L1	17	1
ENSG00000135407	ENST00000257861	57816471	10677	NM_006576	AVIL	12	-1
ENSG00000142185	ENST00000397928	44353256	7226	NM_003307	TRPM2	21	1
ENSG00000142185	ENST00000397932	44353688	7226	NM_001320350	TRPM2	21	1
ENSG00000142185	ENST00000300481	44353688	7226	NM_001320351	TRPM2	21	1
ENSG00000142185	ENST00000621064	44424869	7226	NM_001320352	TRPM2	21	1
ENSG00000083812	ENST00000196482	58467096	25799	NM_014347	ZNF324	19	1
ENSG00000095139	ENST00000392859	118572390	372	NM_001142281	ARCN1	11	1
ENSG00000095139	ENST00000264028	118572453	372	NM_001655	ARCN1	11	1
ENSG00000276644	ENST00000613252	71867192	1602	NM_080759	DACH1	13	-1
ENSG00000276644	ENST00000611519	71867192	1602	NM_080760	DACH1	13	-1
ENSG00000276644	ENST00000620444	71867192	1602	NM_004392	DACH1	13	-1
ENSG00000255833	ENST00000537858	135452399	497189	NM_001099221	TIFAB	5	-1
ENSG00000168993	ENST00000304062	826198	10815	NM_006651	CPLX1	4	-1
ENSG00000162819	ENST00000340934	222712553	148362	NM_144695	BROX	1	1
ENSG00000162819	ENST00000539697	222713321	148362	NM_001288580	BROX	1	1
ENSG00000162819	ENST00000537020	222713321	148362	NM_001288581	BROX	1	1
ENSG00000162819	ENST00000612948	222712553	148362	NM_001288579	BROX	1	1
ENSG00000226916	ENST00000457382	33267452	9277	NM_005452	WDR46	CHR_HSCHR6_MHC_DBB_CTG1	-1
ENSG00000226916	ENST00000457382	33267452	9277	NM_001164267	WDR46	CHR_HSCHR6_MHC_DBB_CTG1	-1
ENSG00000068438	ENST00000019019	48476161	24140	NM_177439	FTSJ1	X	1
ENSG00000068438	ENST00000348411	48476161	24140	NM_012280	FTSJ1	X	1
ENSG00000068438	ENST00000396894	48476021	24140	NM_001282157	FTSJ1	X	1
ENSG00000237808	ENST00000447248	31580387	259197	NM_147130	NCR3	CHR_HSCHR6_MHC_COX_CTG1	-1
ENSG00000237808	ENST00000433654	31580387	259197	NM_001145466	NCR3	CHR_HSCHR6_MHC_COX_CTG1	-1
ENSG00000237808	ENST00000418936	31580387	259197	NM_001145467	NCR3	CHR_HSCHR6_MHC_COX_CTG1	-1
ENSG00000055813	ENST00000407595	56184123	114800	NM_001080433	CCDC85A	2	1
ENSG00000152208	ENST00000282020	92303622	2895	NM_001510	GRID2	4	1
ENSG00000152208	ENST00000510992	92304657	2895	NM_001286838	GRID2	4	1
ENSG00000006282	ENST00000006658	50547089	64847	NM_022827	SPATA20	17	1
ENSG00000006282	ENST00000356488	50547126	64847	NM_001258372	SPATA20	17	1
ENSG00000006282	ENST00000619622	50547089	64847	NM_001258373	SPATA20	17	1
ENSG00000152689	ENST00000402538	33436324	25780	NM_170672	RASGRP3	2	1
ENSG00000152689	ENST00000402538	33436324	25780	NM_001349978	RASGRP3	2	1
ENSG00000152689	ENST00000402538	33436324	25780	NM_001349979	RASGRP3	2	1
ENSG00000152689	ENST00000403687	33476228	25780	NM_001139488	RASGRP3	2	1
ENSG00000152689	ENST00000407811	33513875	25780	NM_015376	RASGRP3	2	1
ENSG00000142494	ENST00000270570	19533854	55244	NM_018242	SLC47A1	17	1
ENSG00000205869	ENST00000382171	1585283	387264	NM_001005922	KRTAP5-1	11	-1
ENSG00000188778	ENST00000345060	37966965	155	NM_000025	ADRB3	8	-1
ENSG00000166884	ENST00000300127	59456938	219983	NM_001004708	OR4D6	11	1
ENSG00000150361	ENST00000377844	70108459	57626	NM_020866	KLHL1	13	-1
ENSG00000150361	ENST00000545028	70108493	57626	NM_001286725	KLHL1	13	-1
ENSG00000110344	ENST00000252108	118359585	9354	NM_001204077	UBE4A	11	1
ENSG00000110344	ENST00000431736	118359644	9354	NM_004788	UBE4A	11	1
ENSG00000187193	ENST00000394485	56682424	4501	NM_005952	MT1X	16	1
ENSG00000143028	ENST00000369872	109466628	284612	NM_001040709	SYPL2	1	1
ENSG00000179615	ENST00000321688	55574415	121129	NM_001258285	OR2AP1	12	1
ENSG00000224246	ENST00000448586	30921888	389376	NM_205854	SFTA2	CHR_HSCHR6_MHC_COX_CTG1	-1
ENSG00000198417	ENST00000334350	56657694	4494	NM_005949	MT1F	16	1
ENSG00000198417	ENST00000568475	56658012	4494	NM_001301272	MT1F	16	1
ENSG00000181472	ENST00000325144	151391548	57621	NM_020861	ZBTB2	6	-1
ENSG00000005513	ENST00000293894	981808	30812	NM_014587	SOX8	16	1
ENSG00000168925	ENST00000361017	75219000	1504	NM_001906	CTRB1	16	1
ENSG00000140749	ENST00000268389	21652660	10261	NM_005849	IGSF6	16	-1
ENSG00000266524	ENST00000580279	47300386	2662	NM_004962	GDF10	10	1
ENSG00000170571	ENST00000303221	50441367	133418	NM_198449	EMB	5	-1
ENSG00000183258	ENST00000330503	177516916	51428	NM_001321830	DDX41	5	-1
ENSG00000183258	ENST00000330503	177516916	51428	NM_001321732	DDX41	5	-1
ENSG00000183258	ENST00000507955	177517469	51428	NM_016222	DDX41	5	-1
ENSG00000101247	ENST00000378106	13784950	79133	NM_024120	NDUFAF5	20	1
ENSG00000101247	ENST00000463598	13785050	79133	NM_001039375	NDUFAF5	20	1
ENSG00000276870	ENST00000621727	14694674	8399	NM_003561	PLA2G10	CHR_HSCHR16_1_CTG1	-1
ENSG00000168246	ENST00000393792	172284071	92181	NM_152277	UBTD2	5	-1
ENSG00000164308	ENST00000437043	96875939	64167	NM_022350	ERAP2	5	1
ENSG00000164308	ENST00000437043	96875939	64167	NM_001130140	ERAP2	5	1
ENSG00000198517	ENST00000343242	1530714	7975	NM_002360	MAFK	7	1
ENSG00000180708	ENST00000314902	158420866	391107	NM_001004476	OR10K2	1	-1
ENSG00000167524	ENST00000301037	28614161	124923	NM_001174103	SGK494	17	-1
ENSG00000186306	ENST00000334438	158399466	128360	NM_001004475	OR10T2	1	-1
ENSG00000124429	ENST00000262753	85379743	79983	NM_024921	POF1B	X	-1
ENSG00000124429	ENST00000373145	85379717	79983	NM_001307940	POF1B	X	-1
ENSG00000160539	ENST00000372264	131289694	84814	NM_032728	PLPP7	9	1
ENSG00000095383	ENST00000375063	98213550	55357	NM_001267572	TBC1D2	9	-1
ENSG00000095383	ENST00000375066	98255633	55357	NM_018421	TBC1D2	9	-1
ENSG00000095383	ENST00000465784	98255721	55357	NM_001267571	TBC1D2	9	-1
ENSG00000169385	ENST00000304625	20955452	6036	NM_002934	RNASE2	14	1
ENSG00000164366	ENST00000296824	218215	133957	NM_145265	CCDC127	5	-1
ENSG00000236227	ENST00000416727	33002124	6046	NM_005104	BRD2	CHR_HSCHR6_MHC_MCF_CTG1	1
ENSG00000236227	ENST00000424160	33004352	6046	NM_001113182	BRD2	CHR_HSCHR6_MHC_MCF_CTG1	1
ENSG00000236227	ENST00000424160	33004352	6046	NM_001291986	BRD2	CHR_HSCHR6_MHC_MCF_CTG1	1
ENSG00000236227	ENST00000425201	33006194	6046	NM_001199455	BRD2	CHR_HSCHR6_MHC_MCF_CTG1	1
ENSG00000236227	ENST00000457933	33006548	6046	NM_001199456	BRD2	CHR_HSCHR6_MHC_MCF_CTG1	1
ENSG00000179057	ENST00000513874	18726180	283284	NM_173588	IGSF22	11	-1
ENSG00000007202	ENST00000528896	28645131	9703	NM_014680	KIAA0100	17	-1
ENSG00000007202	ENST00000528896	28645131	9703	NM_001321560	KIAA0100	17	-1
ENSG00000174527	ENST00000431443	109388719	283446	NM_001101421	MYO1H	12	1
ENSG00000178084	ENST00000318351	184053047	170572	NM_130770	HTR3C	3	1
ENSG00000138107	ENST00000369905	102502711	10121	NM_005736	ACTR1A	10	-1
ENSG00000211452	ENST00000532493	53894211	1733	NM_001324316	DIO1	1	1
ENSG00000211452	ENST00000525202	53894211	1733	NM_213593	DIO1	1	1
ENSG00000211452	ENST00000388876	53894211	1733	NM_001039715	DIO1	1	1
ENSG00000211452	ENST00000361921	53894187	1733	NM_000792	DIO1	1	1
ENSG00000211452	ENST00000322679	53894188	1733	NM_001039716	DIO1	1	1
ENSG00000110786	ENST00000358540	18791842	84867	NM_006906	PTPN5	11	-1
ENSG00000110786	ENST00000358540	18791842	84867	NM_032781	PTPN5	11	-1
ENSG00000110786	ENST00000396170	18792721	84867	NM_001039970	PTPN5	11	-1
ENSG00000110786	ENST00000396170	18792721	84867	NM_001278236	PTPN5	11	-1
ENSG00000110786	ENST00000396168	18791640	84867	NM_001278238	PTPN5	11	-1
ENSG00000110786	ENST00000396168	18791640	84867	NM_001278239	PTPN5	11	-1
ENSG00000213213	ENST00000338005	136796363	84960	NM_001039374	CCDC183	9	1
ENSG00000151117	ENST00000280734	18698791	144110	NM_153347	TMEM86A	11	1
